物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS26409,晴川河岸景觀宅,松山區南京東路五段,OPEN,220坪,6/12樓,215年,住宅,211萬
ZS179025,復北金融面寬金店,松山區復興北路,開放式,42坪,1/14樓,35年,店面,26萬
WS25166,饒河街商圈金店,松山區饒河街,--房(室)1廳1衛,60坪,1-2/2樓,65年,店面,57萬
ZS178762,復北興安面寬金店面,松山區復興北路,--房(室)1廳1衛,42坪,1/14樓,35年,店面,26萬
WS25268,八德路監理站透天,松山區八德路四段,2室2廳4衛,99坪,1-2/2樓,94年,店面,90萬
ZS178692,挑戰最低總價雙敦學區房,松山區市民大道四段,1房(室)--廳1衛,125坪,4/7樓,119年,住宅,110萬
XS109902,民生介壽收租美寓,松山區民生東路五段,7房(室)4廳4衛,151坪,4/4樓,144年,住宅,138萬
WS24565,松山復北收租金店面,松山區復興北路,開放式,42坪,1/14樓,35年,店面,26萬
ZS180398,興安國宅東棟,松山區復興北路,1房(室)1廳1衛,42坪,1/14樓,35年,店面,26萬
ZS183775,民權黃金大面寬金店,松山區民權東路五段,1房(室)2廳2衛,186坪,1/4樓,144年,店面,179萬
WS34565,❤雙敦都更中套房,松山區南京東路三段,1房(室)1廳1衛,206坪,5/7樓,201年,住宅,197萬
QS27046,敦化華廈1樓住店,松山區八德路三段,2房(室)3廳2衛,40坪,1/7樓,34年,住宅,24萬
XS114522,近捷運黃金收租宅,松山區復興北路,5房(室)1廳3衛,67坪,8/14樓,61年,住宅,53萬
ZS123564,181-饒河夜市金店面,松山區饒河街,OPEN,80坪,1/1樓,84年,店面,78萬
TS134018,511BS松山捷運站旁耐震宅,松山區八德路四段,3房(室)2廳2衛,111坪,5/14樓,105年,住宅,100萬
ZS182662,南京復興雙捷低總黃金店面,松山區復興北路,開放式,130坪,1/14樓,61年,店面,123萬
WS18429,大巨蛋光復南金店面,松山區光復南路,1廳/1衛,152坪,1/12樓,146年,店面,141萬
WS33801,饒河商三大透天,松山區饒河街,9室4廳4衛,175坪,1-4/4樓,169年,店面,163萬
OS201693,松山雙鐵景觀屋,松山區八德路四段,3房(室)2廳2衛,111坪,5/14樓,105年,住宅,100萬
MS136691,稀有釋出南京三民金店面,松山區南京東路五段,--房(室)--廳--衛,208坪,B1-1/19樓,202年,店面,197萬
OS201992,西華民生雙金店面,松山區民生東路三段,--房(室)2廳2衛,226坪,1/7樓,221年,住宅,218萬
ZS132809,摩根旭日東昇景觀屋,松山區南京東路五段,1房(室)1廳1衛,43坪,10/18樓,36年,住宅,26萬
TS96002,饒河夜市金鑽透天店面,松山區饒河街,彈性空間,60坪,1/1樓,65年,店面,58萬
WS44411,南京三民收租金店,松山區南京東路五段,OPEN,91坪,1/6樓,85年,住宅,80萬
ZS191362,松山車站饒河夜市金店面,松山區八德路四段,1房(室)2廳2衛,115坪,B1-1/9樓,109年,店面,102萬
WS36726,饒河商三金鑽透店,松山區饒河街,--房(室)--廳--衛,127坪,1-4/4樓,131年,住宅,125萬
WS45487,南京復興捷運兄弟飯店旁收租金店,松山區復興北路,--房(室)1廳1衛,156坪,1/14樓,150年,住宅,145萬
TS139303,松山饒河旁商三收租店面,松山區塔悠路,--房(室)1廳2衛,176坪,1/12樓,170年,店面,165萬
YS185564,映虹園電梯3房美居,松山區民族東路,3房(室)2廳4衛,201坪,2/7樓,195年,住宅,188萬
TS137180,敦化捷運3房,松山區民族東路,3房(室)2廳4衛,201坪,2/7樓,195年,住宅,188萬
WS68557,敦化學區小巨蛋站2樓,松山區光復北路,4房(室)2廳2衛,230坪,2/12樓,224年,住宅,219萬
WS62776,松山饒河景觀商旅,松山區基隆路一段,17房(室)1廳17衛,43坪,18/18樓,36年,辦公,26萬
WS66705,南京雙星大廈三房全新裝潢,松山區南京東路五段,3房(室)2廳2衛,71坪,2/12樓,65年,住宅,57萬
WS66837,407邊間吉祥雙併4房,松山區吉祥路,4房(室)2廳2衛,97坪,4/7樓,91年,住宅,83萬
WS62514,南京三民收租寶,松山區東興路,5房(室)--廳5衛,124坪,5/5樓,117年,住宅,109萬
WS66997,名人電梯三室車,松山區民生東路五段,3室2廳2衛,145坪,3/15樓,141年,住宅,135萬
WS67623,雙敦學區南京復興都更宅,松山區南京東路三段,1房(室)1廳1衛,168坪,7/7樓,162年,住宅,158萬
WS68267,敦化學區小巨蛋站2樓,松山區八德路三段,4房(室)2廳2衛,188坪,2/12樓,182年,住宅,179萬
WS68902,敦小介壽四房坡平車位,松山區八德路三段,4房(室)2廳2衛,188坪,2/12樓,182年,住宅,179萬
WS70153,敦化國小電梯美妝4房有車,松山區八德路三段,4房2廳2衛1陽台,188坪,2/12樓,182年,住宅,179萬
WS66346,光南靜巷美廈,松山區光復南路,4房(室)2廳2衛,226坪,2/6樓,221年,住宅,217萬
WS67361,南京三民站角窗景觀美辦2,松山區八德路四段,5室1廳3衛,42坪,6/7樓,35年,辦公,26萬
WS67379,南京三民站角窗景觀美辦,松山區八德路四段,11室2廳3衛,61坪,6/7樓,35年,辦公,54萬
WS67098,敦北禪風一樓,松山區敦化北路,12房(室)2廳8衛,87坪,B1-1/7樓,81年,住宅,72萬
QS42746,E012華南花園一樓店住,松山區延吉街,開放式,111坪,1/7樓,105年,住商,99萬
WS68944,南京三民電梯四房,松山區八德路四段,4房(室)2廳2衛,132坪,6/7樓,126年,住宅,122萬
WS68607,太平洋映虹園電梯三房,松山區民族東路,3房(室)2廳4衛,155坪,2/7樓,149年,住宅,144萬
WS47873,429寶清收租庭院美五套,松山區寶清街,5房(室)2廳5衛,177坪,1/4樓,81年,住宅,165萬
YS185675,松山站饒河街全棟賣場金店,松山區饒河街,依現況,191坪,1-5/5樓,196年,住宅,189萬
WS49830,小巨蛋雙敦住辦2房Ⅳ,松山區八德路三段,2房(室)2廳1衛,225坪,8/12樓,219年,住商,211萬
WS49820,小巨蛋雙敦住辦2房Ⅱ,松山區八德路三段,2房(室)2廳1衛,236坪,8/12樓,219年,住商,233萬
WS49551,&光北年代財經純辦,松山區光復北路,1廳3室,42坪,7/15樓,35年,辦公,26萬
WS49824,小巨蛋雙敦住辦2房Ⅲ,松山區八德路三段,2房(室)2廳1衛,72坪,8/12樓,66年,住商,57萬
WS51320,南京名人大廈稀有釋出,松山區南京東路五段,6房(室)2廳3衛,94坪,6/12樓,88年,住商,83萬
WS49800,小巨蛋雙敦住辦2房Ⅰ,松山區八德路三段,2房(室)2廳1衛,106坪,8/12樓,66年,住商,103萬
ZS191706,民生社區富錦店面,松山區富錦街,2房(室)1廳1衛,127坪,1/8樓,121年,店面,114萬
WS50170,光復北路面寬店面,松山區光復北路,1廳1衛,146坪,1/10樓,142年,店面,137萬
WS52693,小巨蛋雙敦美妝景觀大兩房(2),松山區八德路三段,2房(室)2廳1衛,162坪,8/12樓,66年,住宅,157萬
WS52810,小巨蛋雙敦美妝景觀大兩房(4),松山區八德路三段,2房(室)2廳1衛,174坪,8/12樓,66年,住宅,171萬
WS55462,❤雙敦學區 敦化香榭,松山區南京東路三段,1房(室)--廳1衛,193坪,4/7樓,188年,住宅,183萬
WS52170,小巨蛋雙敦美妝景觀大兩房1,松山區八德路三段,2房(室)1廳1衛,106坪,8/12樓,66年,住宅,103萬
WS55661,❤雙敦香榭都更中,松山區南京東路三段,1室1衛,42坪,2/7樓,35年,住宅,26萬
WS53839,專約-雙敦靜巷小巨蛋美寓,松山區八德路三段,4房(室)2廳2衛,69坪,4/4樓,63年,住宅,56萬
ZS195193,南京東路金店面,松山區南京東路五段,開放式,68坪,1/11樓,87年,店面,79萬
ZS195430,中山國中伊邸露台景觀戶,松山區復興北路,3房(室)2廳2衛,114坪,12/12樓,109年,住宅,103萬
ZS195421,中山國中伊邸高樓邊間2房車位,松山區復興北路,2房(室)2廳2衛,128坪,11/12樓,109年,住宅,124萬
WS53709,金店面近南京三民站,松山區南京東路五段,開放式,148坪,1/6樓,142年,店面,139萬
WS50560,雙敦小巨蛋電梯房,松山區八德路三段,2房(室)1廳1衛,169坪,8/12樓,163年,住宅,158萬
ZS195423,中山國中伊邸景觀兩房車位,松山區復興北路,2房(室)1廳1衛,180坪,11/12樓,109年,住宅,177萬
WS05321,J1饒河街夜市金店,松山區饒河街,店面,190坪,1/1樓,193年,店面,189萬
WS55332,面京華城大金店面,松山區八德路四段,無隔間,215坪,1/7樓,210年,店面,206萬
WS56546,摩根捷運精美宅,松山區南京東路五段,1房(室)1廳1衛,42坪,10/18樓,23年,獨立套房,26萬
WS55419,南京三民捷運收租金店面,松山區南京東路五段,1房(室)1廳1衛,67坪,1/6樓,61年,店面,55萬
TS138880,北市監理所旁金雞母一樓,松山區八德路四段,--房(室)--廳2衛,80坪,1/4樓,85年,其他,78萬
WS58374,207揚昇君苑高樓層面河戶,松山區松河街,2房(室)1廳2衛,116坪,17/24樓,110年,住宅,102萬
ZS194059,僑福邊間三房美廈,松山區健康路,3房(室)2廳2衛,140坪,6/13樓,134年,住宅,129萬
ZS196244,敦南旗艦傳家店面,松山區敦化南路一段,--房(室)--廳2衛,159坪,1/12樓,154年,店面,150萬
WS57780,小巨蛋三角窗燙金店面1+2樓,松山區敦化北路,7房/3廳/2衛/2室,181坪,1-2/9樓,176年,店面,170萬
WS51271,11雙敦靜巷溫馨三房,松山區八德路三段,3房(室)2廳2衛,203坪,3/4樓,197年,住宅,193萬
WS49204,民生重劃連鎖品牌一樓,松山區民生東路三段,開放式,226坪,1/7樓,220年,其他,215萬
WS58064,松山站饒河街聚財金店面,松山區饒河街,--房(室)--廳1衛,246坪,1/15樓,241年,店面,236萬
WS60620,松山捷運旁SRC鋼骨3房,松山區八德路四段,3房(室)2廳2衛,43坪,5/14樓,36年,住宅,26萬
WS60275,南京三民透天投報收租,松山區寶清街,10房(室)--廳10衛,60坪,1-2/2樓,65年,住宅,57萬
WS60489,南京三民透天投報收租,松山區寶清街,10房(室)--廳10衛,60坪,1-2/2樓,65年,住宅,57萬
ZS197871,敦化學區住3之1特、大透天,松山區八德路三段,6房(室)3廳3衛,93坪,1-2/2樓,95年,住宅,90萬
WS60498,慶城大庭院金店面,松山區南京東路三段,依現場,125坪,1/7樓,119年,店面,111萬
WS53946,唯我獨尊景觀豪邸,松山區敦化北路,OPEN,150坪,22/23樓,144年,住宅,137萬
WS55842,復北興安收租一樓,松山區復興北路,--房(室)1廳1衛,174坪,1/14樓,168年,其他,162萬
WS64034,南京三民住辦車庫一樓,松山區南京東路五段,3室4廳3衛,193坪,1/7樓,188年,住宅,184萬
WS61998,復北美麗華高樓都更商辦,松山區復興北路,OPEN,214坪,10/12樓,209年,住商,204萬
WS63127,雙敦璞真鋼骨大戶雙坡車,松山區南京東路四段,4房(室)2廳4衛,236坪,8/15樓,231年,住宅,224萬
YS191955,微風旁潛力店面,松山區市民大道四段,--房(室)1廳1衛,29坪,1/4樓,36年,店面,26萬
WS62646,敦化景觀華廈,松山區光復南路,2房(室)2廳2衛,67坪,9/9樓,62年,住宅,55萬
WS66276,璞真精裝高樓101,松山區光復南路,1房(室)2廳1衛,91坪,16/22樓,86年,住宅,79萬
WS63124,雙敦璞真名邸+坡車,松山區南京東路四段,2房(室)1廳2衛,112坪,8/15樓,107年,住宅,101萬
WS63558,雙敦學區台安高樓景觀三房,松山區八德路二段,3房(室)2廳3衛,136坪,10/12樓,130年,住宅,124萬
WS64013,翔譽面101高樓,松山區八德路四段,1房(室)1廳1衛,157坪,9/13樓,152年,住宅,147萬
WS62170,民生社區收租金店面,松山區民生東路五段,開放式,176坪,1/4樓,171年,店面,167萬
QS43010,敦南市民大道商圈店面,松山區八德路三段,開放式,199坪,1/5樓,193年,店面,189萬
YS192556,松山捷運嘉磐101美廈,松山區八德路四段,1房(室)1廳1衛,218坪,7/12樓,11年,住宅,210萬
WS63726,饒河街觀光夜市內金店面,松山區饒河街,--房(室)1廳1衛,237坪,1/18樓,232年,店面,228萬
WS67521,&雙敦新廈低總一樓,松山區敦化北路,1廳1衛,42坪,1/6樓,35年,住宅,26萬
WS63264,復北民生金店面,松山區復興北路,開放式,68坪,1/14樓,62年,店面,54萬
WS67715,馥敦5A,松山區市民大道四段,1房(室)1廳1衛,89坪,5/7樓,84年,住宅,77萬
WS64575,基隆路挑高黃金店辦(商三),松山區基隆路一段,開放式,111坪,1/12樓,105年,店面,101萬
WS45718,饒河街觀光夜市內金店面,松山區饒河街,--房(室)1廳1衛,133坪,1/18樓,128年,店面,123萬
WS63119,雙敦鋼骨名邸+坡車,松山區南京東路四段,2房(室)1廳2衛,156坪,8/15樓,151年,住宅,144萬
WS65117,忠孝敦化捷運金三角,松山區八德路三段,1廳1衛,177坪,1/5樓,172年,店面,168萬
WS65743,國泰南京三民捷運3房車,松山區南京東路五段,3房(室)2廳2衛,197坪,6/14樓,192年,住商,187萬
OS221247,191松山有間豪宅,松山區光復南路,6房(室)2廳3衛,219坪,17/22樓,67年,住宅,207萬
QS44309,X14民權東路邊間公寓,松山區民權東路三段,5房(室)2廳2衛,240坪,4/5樓,235年,住宅,229萬
WS65647,捷運南京三民低總價店辦,松山區寶清街,OPEN,42坪,1/4樓,35年,住商,26萬
YS191971,捷運南京三民站商二土地店辦,松山區南京東路五段,2房(室)2廳2衛,58坪,3/4樓,61年,住商,56萬
ZS197534,聯合二村邊間美宅,松山區民生東路五段,3房(室)2廳2衛,79坪,4/4樓,82年,住宅,77萬
WS62246,小巨蛋8米巷等都更金店面,松山區南京東路四段,--房(室)1廳1衛,101坪,1/5樓,105年,店面,98萬
WS62439,小巨蛋核心生活圈~大面寬店面,松山區南京東路四段,OPEN,121坪,1/4樓,105年,店面,98萬
OS214391,八德路四段金店面,松山區八德路四段,5房(室)1廳2衛,134坪,1/4樓,136年,店面,131萬
WS62216,南京復興北路面寬金店面,松山區復興北路,--房(室)1廳1衛,164坪,1/14樓,158年,店面,153萬
WS66985,敦化八德三角窗金店,松山區八德路三段,OPEN,184坪,1/5樓,178年,店面,175萬
WS66998,光復八德金店,松山區八德路四段,OPEN,205坪,1/9樓,200年,店面,195萬
WS67510,共構101摩根車位,松山區南京東路五段,1房(室)1廳1衛,227坪,15/18樓,221年,住宅,215萬
WS67796,&微風麗弗高樓帝王戶,松山區八德路二段,2房(室)1廳1衛,44坪,13/14樓,37年,住宅,26萬
WS67334,415敦南景觀豪宅,松山區敦化南路一段,4房(室)2廳2衛,72坪,11/12樓,66年,住宅,58萬
YS195185,台北松山燙金店面,松山區八德路四段,--房(室)1廳2衛,97坪,1/4樓,92年,店面,84萬
WS68034,八德住辦停車一樓,松山區八德路三段,--房(室)1廳1衛,122坪,1/7樓,116年,住商,109萬
WS67737,05小巨蛋學區都更宅,松山區南京東路四段,3房(室)2廳2衛,144坪,2/4樓,138年,住宅,132萬
WS68278,新東街靜巷雅居一樓,松山區新東街,1房(室)2廳2衛,164坪,1/5樓,160年,住宅,155萬
YS195175,民權東路正店面,松山區民權東路三段,1房(室)1廳1衛,187坪,1/7樓,180年,店面,176萬
CS182093,忠孝敦化三角窗店面,松山區八德路三段,--房(室)--廳1衛,206坪,1/5樓,201年,住宅,198萬
WS68076,南京東路五段河景大套房,松山區南京東路五段,1房(室)1廳1衛,227坪,6/12樓,222年,住宅,218萬
WS68767,敦化•介壽設籍店面,松山區八德路三段,3廳3衛,245坪,1/5樓,240年,店面,237萬
ZS199473,南京三民一樓店面,松山區南京東路五段,3房(室)2廳1衛,44坪,1/5樓,37年,店面,26萬
WS68360,復北捷運帝國大廈頂家美宅,松山區復興北路,2房(室)2廳2衛,71坪,12/12樓,65年,住宅,58萬
WS67296,敦化雙學區低調奢華豪宅,松山區敦化北路,3房(室)2廳3衛,96坪,4/10樓,90年,住宅,82萬
RS89824,楓韻晴川挑高3米6,松山區南京東路五段,1房(室)1廳1衛,115坪,6/12樓,110年,住宅,106萬
ZS199950,獨家~巨蛋捷運介壽一樓,松山區光復北路,2房(室)2廳1衛,130坪,1/4樓,133年,住商,128萬
WS68164,捷運中山國中站精華金店面,松山區民權東路三段,OPEN,160坪,1/10樓,154年,店面,150萬
YS196212,大路邊電梯店面辦公透天,松山區八德路四段,5房3廳5衛/加蓋1廳,182坪,B1-5/5樓,177年,住商,171萬
WS67512,南京三民透天收租置產,松山區寶清街,10房(室)--廳10衛,196坪,1-2/2樓,200年,住宅,193萬
WS69015,敦南林蔭景觀豪宅4房2衛,松山區敦化南路一段,4房(室)2廳2衛,226坪,11/12樓,220年,住宅,214萬
ZS199769,敦化北路靜巷美一樓,松山區敦化北路,開放式空間,240坪,1/6樓,241年,住宅,238萬
CS182772,松山南京捷運旁公寓,松山區南京東路五段,1房(室)2廳2衛,42坪,3/4樓,36年,住宅,25萬
WS68030,南京復興捷運景觀頂家,松山區復興北路,2房(室)2廳2衛,68坪,12/12樓,62年,住宅,56萬
WS69616,大巨蛋低總金店面,松山區市民大道五段,OPEN,95坪,1/9樓,89年,店面,80萬
ZS150021,小巨蛋黃金店面,松山區八德路四段,5房(室)1廳1衛,114坪,1/4樓,109年,店面,104萬
WS70287,商用來禮大廈,松山區南京東路五段,OPEN,134坪,3/14樓,129年,辦公,125萬
WS71450,獨家介壽民權雙公園樹海2樓,松山區新中街,3房(室)2廳2衛,156坪,2/5樓,151年,住宅,145萬
gZB06888,東京現代居,松山區寶清街,1室1廳1衛,182坪,6/11樓,175年,辦公,169萬
gYB04555,專約-光復南路超級棒住辦現收租,松山區光復南路,開放式,207坪,6/12樓,201年,住商,196萬
gZB06924,民生社區邊間美屋三房,松山區撫遠街,3房(室)2廳1衛,226坪,4/4樓,222年,住宅,218萬
gXB06255,松山連鎖金店面,松山區延壽街,開放式,243坪,1/13樓,240年,店面,236萬
gOB17054,南京三民站民生圓環金店面,松山區延壽街,--房(室)1廳1衛,45坪,1/12樓,37年,店面,26萬
gWB01461,新東街靜巷美寓,松山區新東街,6房(室)2廳3衛,71坪,4/4樓,65年,住宅,58萬
gZB05430,松山捷運景觀收租商旅,松山區基隆路一段,17房(室)1廳17衛,96坪,18/18樓,91年,其他,83萬
gXB08424,饒河捷運站對面人潮店面,松山區八德路四段,開放式,119坪,1/12樓,113年,店面,109萬
gZB03345,松山饒河夜市新店面,松山區饒河街,--房(室)1廳1衛,138坪,1/18樓,133年,店面,130萬
gWB01191,福之鄉大廈４房美宅,松山區民生東路三段,4房(室)2廳2衛,160坪,5/7樓,156年,住宅,148萬
gZB06652,松山機場站映虹園電梯美廈,松山區民族東路,3房(室)2廳4衛,183坪,2/7樓,178年,住宅,173萬
gZB05471,獨家台北摩根高樓小豪宅,松山區南京東路五段,1房(室)1廳1衛,202坪,15/18樓,84年,住宅,194萬
gZB05423,復興北路店面,松山區復興北路,--房(室)1廳1衛,222坪,1/14樓,217年,店面,213萬
gOB20865,雙敦學區國泰佳倍家,松山區八德路三段,4房(室)3廳3衛,243坪,5/5樓,238年,住宅,234萬
gXB09188,台北新東街三角窗店面,松山區新東街,開放式,40坪,1/7樓,34年,店面,25萬
