路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市士林區中社路一段,50.6年,公寓,建坪 31.38,主建物31.38,4房2廳1.5衛,2樓/4樓,"1,488",0
台北市士林區忠誠路一段,33.5年,店面/辦公,建坪 49.8,主建物37.45,1廳1衛,1樓/10樓,"8,388",0
台北市士林區芝玉路二段,48.1年,公寓,建坪 30.34,主 + 陽30.34,3房2廳1.5衛,2樓/5樓,"2,300",0
台北市士林區天母東路,48.1年,華廈,建坪 32.88,主 + 陽27.96,3房2廳2衛,5樓/10樓,"2,800",0
台北市士林區中山北路六段,42.4年,華廈,建坪 29.96,主 + 陽24.93,2房2廳1.5衛,4樓/7樓,"2,688",0
台北市士林區德行東路,7.7年,其它,建坪 24.93,主建物24.93,1廳,1-1樓/1樓,"8,900",0
台北市士林區中山北路七段,47.7年,華廈,建坪 44.27,主建物24.64,3房2廳2衛,1樓/7樓,"3,288",1
台北市士林區新安路,29.7年,透天,建坪 92.81,主 + 陽86.84,10房3廳3衛1室(含加蓋4房1廳1衛1室),1-2樓/2樓,"12,500",0
台北市士林區光華路,49.9年,公寓,建坪 50.1,主 + 陽50.1,8房1廳2衛,3樓/4樓,"1,988",0
台北市士林區中山北路七段,41.4年,華廈,建坪 56.59,主 + 陽45.5,4房2廳2衛,2樓/7樓,"3,088",0
台北市士林區華齡街,46.0年,公寓,建坪 30.53,主 + 陽30.53,3房2廳2衛,3樓/5樓,"2,280",0
台北市士林區中正路,44.7年,公寓,建坪 43.46,主建物27.76,3房2廳2衛1室,B1-1樓/5樓,"3,680",0
台北市士林區菁山路,15.9年,華廈,建坪 41.31,主 + 陽16.38,1房1廳1衛,1樓/5樓,"2,460",1
台北市士林區中庸一路,31.4年,大樓,建坪 86.09,主 + 陽49.65,3房2廳2衛1室,13樓/14樓,"4,350",2
台北市士林區通河街,44.2年,華廈,建坪 38.29,主 + 陽33.47,2房2廳1衛1室(含加蓋1室),2樓/7樓,"2,680",0
台北市士林區克強路,48.1年,公寓,建坪 38.38,主 + 陽38.38,3房3廳2衛,3樓/5樓,"2,988",0
台北市士林區士東路,17.0年,華廈,建坪 22.97,主 + 陽12.54,2房2廳1衛(含加蓋1房),4樓/7樓,"2,580",0
台北市士林區雨聲街,43.7年,公寓,建坪 73.18,主 + 陽66.41,4房2廳3衛1室,4樓/5樓,"3,938",0
台北市士林區基河路,16.0年,大樓,建坪 143.23,主 + 陽77.43,4房3廳5衛,14-15樓/15樓,"14,799",2
台北市士林區社中街,42.7年,公寓,建坪 30.29,主 + 陽27.49,3房3廳1衛1室(含加蓋1房1廳),5樓/5樓,"1,790",0
台北市士林區通河街,44.2年,華廈/辦公,建坪 57.27,主 + 陽50.13,4房2廳2衛,2樓/7樓,"4,000",0
台北市士林區中山北路六段,43.6年,公寓,建坪 31.47,主 + 陽30.8,3房2廳2衛,3樓/5樓,"2,800",0
台北市士林區士東路,57.9年,透天,建坪 62.25,主建物62.25,5房3廳3衛1室(含加蓋2房),1-2樓/2樓,"11,800",1
台北市士林區中山北路七段,41.4年,公寓,建坪 25.79,主建物19.74,2房2廳1衛,1樓/5樓,"3,700",0
台北市士林區忠誠路一段,42.2年,華廈,建坪 57.19,主 + 陽41.23,3房2廳2衛,5樓/7樓,"4,698",1
台北市士林區後港街,37.6年,辦公,建坪 80.65,主 + 陽53.09,1房1廳1衛1室,4樓/5樓,"3,680",0
台北市士林區中山北路六段,41.9年,公寓,建坪 35.61,主 + 陽35.61,4廳2室(含加蓋2廳1室),5樓/5樓,"3,280",0
台北市士林區劍潭路,41.9年,店面,建坪 33.63,主建物21.35,1廳1衛,1樓/7樓,"3,888",0
台北市士林區明溪街,50.2年,公寓,建坪 31.38,主建物31.38,4房2廳1衛,3樓/4樓,"1,180",0
台北市士林區中山北路七段,44.2年,華廈,建坪 40.97,主 + 陽36,3房2廳2衛,3樓/7樓,"2,780",0
台北市士林區中社路二段,50.0年,公寓,建坪 21.07,主建物21.07,3房2廳2衛(含加蓋1衛),1樓/4樓,"1,200",0
台北市士林區至誠路一段,57.2年,別墅/透天,建坪 45.06,主建物45.06,3房3廳3衛2室(含加蓋1廳),1-2樓/2樓,"10,800",0
台北市士林區士東路,31.6年,華廈,建坪 10.25,主 + 陽6.81,2房1廳1衛,2樓/6樓,"1,198",0
台北市士林區士東路,45.9年,公寓,建坪 25.73,主建物25.73,3房2廳2衛,-1樓/5樓,888,0
台北市士林區中山北路五段,1.9年,大樓,建坪 74.56,主 + 陽38.79,3房2廳2衛,11樓/17樓,"6,688",1
台北市士林區中山北路七段,14.7年,大樓,建坪 226.79,主 + 陽91.19,4房3廳5衛5室,12樓/22樓,"19,800",6
台北市士林區忠誠路一段,57.5年,透天,建坪 51.12,主建物51.12,6房3廳4衛2室(含加蓋3房1衛),1-2樓/2樓,"26,000",0
台北市士林區中山北路七段,41.3年,華廈,建坪 92.49,主 + 陽77.08,4房3廳3衛1室,3樓/7樓,"5,500",1
台北市士林區建業路,51.7年,別墅/透天,建坪 60.74,主建物60.74,4房3廳4衛(含加蓋1廳),1-2樓/2樓,"6,600",0
台北市士林區大南路,54.5年,店面,建坪 49.43,主建物42.82,5房4廳5衛2室(含加蓋3房1廳5衛2室),1-2樓/2樓,"10,500",0
台北市士林區天母北路,40.6年,華廈/辦公,建坪 45.76,主 + 陽38.97,4房2廳2衛,2樓/7樓,"2,950",0
台北市士林區中山北路七段,47.5年,公寓,建坪 25.41,主建物23.07,4房2廳1衛(含加蓋1房),1樓/5樓,"1,880",0
台北市士林區仰德大道三段,54.6年,別墅/透天,建坪 76.21,主建物76.21,4房3廳4衛2室,1-1樓/1樓,"18,000",0
台北市士林區中山北路六段,21.8年,華廈,建坪 60,主 + 陽43.18,6房2廳3衛3室(含加蓋2房1室),1樓/7樓,"6,688",1
台北市士林區仰德大道一段,9.1年,別墅/透天,建坪 135.27,主 + 陽102.02,5房2廳6衛,B1-2樓/2樓,"16,800",1
台北市士林區天母東路,30.9年,店面/辦公,建坪 103.38,主建物85.99,1廳1衛,-1樓/5樓,"6,500",0
台北市士林區福林路,54.2年,透天,建坪 37.13,主建物37.13,6房2廳3衛(含加蓋2房1衛),1-2樓/2樓,"5,288",0
台北市士林區中庸二路,17.8年,透天,建坪 189.47,主 + 陽116.11,5房4廳5衛5室(含加蓋1衛2室),B1-4樓/4樓,"11,000",3
台北市士林區中山北路六段,42.4年,華廈/辦公,建坪 71.66,主建物30.5,5房2廳2衛,B1-1樓/6樓,"5,600",1
台北市士林區德行東路,40.8年,公寓,建坪 37.32,主 + 陽35.99,3房2廳2衛1室,5樓/5樓,"2,880",0
台北市士林區莊頂路,49.1年,別墅/透天,建坪 142.84,主建物96.19,6房3廳5衛,1-2樓/2樓,"12,980",1
台北市士林區劍潭路,41.9年,華廈,建坪 38.52,主建物24.75,1廳,1樓/7樓,"3,050",0
台北市士林區重慶北路四段,57.0年,公寓,建坪 52.51,主建物52.51,4房5廳2衛(含加蓋1廳),3-4樓/4樓,"2,950",0
台北市士林區承德路四段,41.8年,公寓,建坪 42.27,主 + 陽37.12,4房2廳2衛,4樓/5樓,"2,800",0
台北市士林區中庸二路,17.8年,透天,建坪 222.37,主 + 陽131.11,5房4廳5衛3室(含加蓋1衛1室),B1-4樓/4樓,"13,888",3
台北市士林區永公路,50.9年,別墅/透天,建坪 90.81,主 + 陽79.8,5房3廳3衛1室(含加蓋1房),1-2樓/2樓,"7,980",0
台北市士林區天母西路,44.4年,店面,建坪 125.4,主建物105.46,2廳2衛(含加蓋1廳),-1樓/7樓,"4,888",0
台北市士林區中庸二路,17.8年,別墅/透天,建坪 239.72,主 + 陽150.26,4房4廳7衛4室(含加蓋2衛2室),B1-4樓/4樓,"14,888",2
台北市士林區中山北路七段,45.7年,別墅/透天,建坪 122.26,主 + 陽83.54,6房4廳5衛,B1-2樓/2樓,"19,800",0
台北市士林區德行東路,42.8年,公寓,建坪 36.88,主 + 陽36.12,3房2廳2衛,5樓/5樓,"2,300",0
台北市士林區福壽街,10.3年,華廈,建坪 21.95,主 + 陽10.27,2房2廳1衛(含加蓋1房),6樓/7樓,"2,280",1
台北市士林區中山北路七段,48.5年,華廈,建坪 36.31,主 + 陽32.49,4房3廳3衛1室(含加蓋1房1廳1衛1室),7樓/7樓,"2,988",0
台北市士林區通河街,13.3年,華廈,建坪 41.16,主 + 陽17.57,2房2廳1衛1室(含加蓋1房1室),3樓/8樓,"3,380",1
台北市士林區中山北路七段,42.9年,華廈,建坪 40.16,主 + 陽31.8,3房2廳2衛,2樓/7樓,"2,088",0
台北市士林區德行東路,37.8年,公寓,建坪 52.11,主 + 陽30.43,4房2廳2衛3室(含加蓋1房1室),4-5樓/5樓,"3,580",1
台北市士林區福壽街,10.3年,華廈,建坪 21.95,主 + 陽10.27,2房2廳1.5衛(含加蓋1房0.5衛),6樓/7樓,"2,200",1
台北市士林區至誠路一段,7.7年,大樓,建坪 108.86,主 + 陽49.93,3房2廳3衛,4樓/14樓,"10,424",2
台北市士林區中社路一段,50.6年,公寓,建坪 62.77,主建物62.77,7房5廳3衛3室(含加蓋1房1廳1衛1室),4樓/4樓,"2,480",0
台北市士林區至善路二段,54.6年,別墅/透天,建坪 68.36,主建物68.36,8房6廳4衛1室(含加蓋1房2廳1衛1室),1-2樓/2樓,"7,980",1
台北市士林區中山北路六段,41.5年,華廈,建坪 55.78,主建物33.07,4房2廳2衛3室(含加蓋1衛1室),1樓/7樓,"6,888",0
台北市士林區至善路二段,39.5年,別墅/透天,建坪 153.27,主 + 陽119.51,5房2廳5衛5室(含加蓋1房2衛1室),B1-3樓/3樓,"19,800",1
台北市士林區中山北路七段,45.9年,店面,建坪 43.94,主建物36.38,2廳1衛1室,1樓/12樓,"5,980",0
台北市士林區雨聲街,58.9年,透天,建坪 23.44,主建物23.44,4房2廳2衛1室(含加蓋1房2衛1室),1-2樓/2樓,"5,988",0
台北市士林區至誠路一段,48.6年,透天,建坪 65.84,主 + 陽63.97,6房3廳3衛,1-2樓/2樓,"7,850",1
台北市士林區大東路,62.7年,店面/透天,建坪 67.67,主建物63.37,9房12廳13衛1室(含加蓋5房5廳3衛),1-2樓/2樓,"22,800",0
台北市士林區永公路,57.2年,別墅/透天,建坪 71.24,主建物71.24,6房3廳3衛1室(含加蓋1房1廳),1-2樓/2樓,"7,988",0
台北市士林區至善路二段,29.7年,大樓,建坪 244.29,主 + 陽133.42,8房3廳5衛4室,2樓/16樓,"14,600",4
台北市士林區承德路四段,47.1年,公寓/辦公,建坪 38.49,主 + 陽38.49,3房2廳2衛1室(含加蓋1室),5樓/5樓,"2,168",0
台北市士林區德行西路,47.2年,公寓,建坪 33.59,主 + 陽33.59,4房2廳3衛(含加蓋1房1衛),5樓/5樓,"2,100",0
台北市士林區士東路,53.4年,透天,建坪 47.48,主建物42.04,5房3廳3衛(含加蓋1衛),1-2樓/2樓,"6,200",0
台北市士林區中庸一路,49.9年,透天,建坪 160.33,主 + 陽142.58,6房3廳4衛4室,1-2樓/2樓,"20,258",0
台北市士林區忠誠路一段,39.9年,華廈,建坪 47.92,主 + 陽33.68,5房3廳4衛(含加蓋4房1廳4衛),6樓/6樓,"5,200",0
台北市士林區中山北路七段,41.4年,華廈,建坪 56.57,主 + 陽45.18,4房2廳2衛,4-5樓/7樓,"3,400",0
台北市士林區至誠路一段,26.8年,華廈,建坪 52.57,主 + 陽30.62,4房2廳2衛,7-8樓/8樓,"4,760",2
台北市士林區中庸一路,49.9年,透天,建坪 160.33,主 + 陽142.58,6房3廳4衛3室,1-2樓/2樓,"20,108",0
台北市士林區菁山路,16.8年,華廈,建坪 117.94,主 + 陽66.68,5房3廳3衛1室,4-5樓/5樓,"8,200",2
台北市士林區天母東路,49.6年,店面,建坪 30.05,主建物26.05,2房2廳3衛,1樓/7樓,"4,460",0
台北市士林區中山北路五段,42.2年,公寓/辦公,建坪 88.92,主建物41.47,4房3廳3.5衛3室,B1-1樓/5樓,"5,500",0
台北市士林區莊頂路,49.1年,別墅/透天,建坪 139.79,主建物89.81,5房3廳6衛,1-2樓/2樓,"13,600",1
台北市士林區永公路,50.8年,別墅/透天,建坪 120.81,主 + 陽115.99,5房3廳4衛3室(含加蓋1房1室),1-2樓/2樓,"12,680",1
台北市士林區至善路二段,29.7年,大樓,建坪 122.15,主 + 陽66.7,4房1廳3衛2室,2樓/16樓,"7,580",2
台北市士林區天母東路,42.3年,公寓,建坪 30.36,主 + 陽30.35,2房2廳2衛,5樓/5樓,"2,400",0
台北市士林區至善路二段,29.7年,大樓,建坪 122.15,主 + 陽66.7,4房2廳2衛2室,2樓/16樓,"7,580",2
台北市士林區華榮街,67.6年,店面/透天,建坪 36.91,主建物33.58,4房3廳6衛(含加蓋4房1廳5衛),1-2樓/2樓,"10,880",0
台北市士林區後港街,28.6年,大樓,建坪 87.38,主 + 陽59.33,4房2廳2衛3室,9樓/12樓,"6,600",1
台北市士林區格致路,29.6年,華廈,建坪 12.17,主 + 陽7.73,2房2廳1衛(含加蓋2房),7樓/10樓,578,0
台北市士林區倫等街,51.0年,公寓,建坪 27.15,主 + 陽27.14,3房2廳1衛,2樓/3樓,"1,600",0
台北市士林區倫等街,51.0年,公寓,建坪 27.15,主建物24.47,1房3廳1衛,1樓/3樓,"2,200",0
台北市士林區德行東路,43.7年,公寓,建坪 34.93,主 + 陽34.93,4房3廳2衛1室(含加蓋1房1廳1衛),5樓/5樓,"2,680",0
台北市士林區仰德大道三段,50.6年,透天,建坪 82.54,主 + 陽71.47,5房3廳3衛1室,B1-2樓/2樓,"22,518",1
台北市士林區文林路,31.4年,公寓/辦公,建坪 58.95,主建物22.66,4房3廳4衛1室,B1-1樓/5樓,"3,880",0
台北市士林區重慶北路四段,29.2年,華廈,建坪 61.44,主 + 陽38.27,5房3廳2衛(含加蓋2房),9-10樓/10樓,"4,528",1
台北市士林區中山北路七段,45.3年,華廈,建坪 51.92,主 + 陽45.75,5房2廳2衛2室(含加蓋1房1室),7樓/7樓,"3,680",0
台北市士林區倫等街,51.0年,公寓,建坪 54.29,主 + 陽51.61,4房5廳2衛,1-2樓/3樓,"3,750",0
台北市士林區社中街,60.8年,公寓/辦公,建坪 20.83,主建物20.83,4房2廳2衛(含加蓋3房),2樓/2樓,"3,500",0
台北市士林區中庸五路,57.7年,透天,建坪 55.73,主建物39.24,5房3廳4.5衛4室(含加蓋2房2衛2室),B1-1樓/1樓,"12,800",1
台北市士林區中山北路六段,25.3年,大樓,建坪 82.44,主 + 陽49.74,3房2廳2衛,1樓/12樓,"7,960",2
台北市士林區文林路,64.7年,店面/透天,建坪 57.62,主建物52.7,3廳2衛1室(含加蓋1室),1-3樓/3樓,"18,800",0
台北市士林區力行街,60.6年,透天/套房,建坪 22.68,主建物22.68,8房8衛(含加蓋5房6衛),1-2樓/2樓,"2,998",0
台北市士林區華齡街,46.0年,店面/公寓,建坪 29.09,主建物27.09,2廳2衛(含加蓋1廳),1樓/5樓,"3,280",0
台北市士林區至誠路一段,17.4年,華廈,建坪 82.59,主 + 陽31.21,4房3廳5衛5室(含加蓋2房1廳2衛4室),1樓/6樓,"6,800",2
台北市士林區士東路,49.3年,公寓,建坪 43.71,主 + 陽43.71,4房2廳2衛,3樓/4樓,"3,500",0
台北市士林區中山北路七段,46.8年,公寓,建坪 38.5,主建物32.35,1房2廳1衛2室(含加蓋1房2室),1樓/5樓,"4,500",0
台北市士林區東山路,52.3年,別墅/透天,建坪 64.13,主建物64.13,6房2廳2衛,1-2樓/2樓,"14,800",0
台北市士林區仰德大道二段,46.3年,別墅/透天,建坪 60.94,主 + 陽52.65,4房4廳5衛4室(含加蓋2房2廳2衛1室),1-2樓/2樓,"9,888",1
台北市士林區至誠路二段,43.7年,公寓,建坪 58.32,主建物26.02,1廳1衛,B1-1樓/5樓,"7,288",0
台北市士林區莊頂路,55.3年,別墅/透天,建坪 94.05,主建物94.05,4房4廳5衛4室(含加蓋1室),1-2樓/2樓,"10,800",1
台北市士林區士東路,8.2年,別墅/透天,建坪 215.11,主 + 陽163.04,7房2廳4衛,B1-3樓/3樓,"22,000",0
台北市士林區東山路,54.4年,透天,建坪 79.64,主建物79.64,5房2廳4衛1室,1-2樓/2樓,"13,000",0
台北市士林區忠誠路一段,11.8年,華廈,建坪 124.75,主 + 陽54.89,3廳,9-10樓/10樓,"10,888",2
台北市士林區天母東路,30.4年,華廈,建坪 19.54,主 + 陽13.69,1房1廳1衛1室(含加蓋1室),3樓/5樓,"1,890",0
台北市士林區中山北路七段,33.3年,大樓,建坪 189.91,主 + 陽95.4,7房4廳4衛2室(含加蓋3房),13-15樓/19樓,"11,000",4
台北市士林區新安路,9.2年,別墅/透天,建坪 172.62,主 + 陽117.36,3房2廳4衛3室,B1-2樓/2樓,"9,800",1
台北市士林區格致路,30.7年,華廈,建坪 57.1,主 + 陽20.21,3房2廳2衛(含加蓋1房1衛),5樓/5樓,"1,980",1
台北市士林區中庸五路,10.9年,別墅/透天,建坪 145.25,主 + 陽109.81,3廳4衛,B1-2樓/2樓,"16,800",1
台北市士林區德行西路,5.9年,華廈,建坪 24.34,主 + 陽10.58,2房2廳1衛(含加蓋1房),7樓/8樓,"3,188",1
台北市士林區菁山路,30.8年,別墅/透天,建坪 128.54,主 + 陽51.01,5房2廳4衛2室,B2-3樓/3樓,"4,680",1
台北市士林區士東路,22.4年,華廈,建坪 55.57,主 + 陽29.89,3房2廳2衛,8樓/10樓,"4,680",1
台北市士林區永平街,預售,大樓,建坪 37.9,主+附 16.48,2房2廳2衛,14樓/14樓,"2,488",1
台北市士林區社正路,19.9年,華廈,建坪 39.48,主 + 陽28.2,3房2廳1衛1室,9樓/9樓,"3,080",0
台北市士林區中山北路六段,3.9年,大樓,建坪 45.23,主 + 陽19.77,2房2廳1衛,5樓/14樓,"4,588",1
台北市士林區德行西路,17.9年,大樓/辦公,建坪 12.32,主 + 陽7.73,1房1廳1衛(含加蓋1房),10樓/13樓,"1,505",0
台北市士林區忠誠路二段,15.2年,大樓,建坪 138.93,主 + 陽54.34,3房2廳3衛2室,6樓/11樓,"12,666",4
台北市士林區中山北路七段,57.1年,透天,建坪 74.82,主建物74.82,4房4廳4衛3室(含加蓋1房1廳1衛1室),1-2樓/2樓,"7,980",0
台北市士林區中山北路七段,19.6年,大樓,建坪 73.23,主 + 陽40.53,3房2廳2衛2室,2樓/12樓,"6,988",3
台北市士林區仰德大道三段,47.4年,公寓,建坪 38.19,主 + 陽35.95,3房3廳3衛(含加蓋2房1廳2衛),3樓/4樓,"2,600",0
台北市士林區天母北路,5.7年,大樓,建坪 54.96,主 + 陽28.22,1房2廳2衛,11樓/24樓,"5,968",1
台北市士林區中山北路六段,2.4年,大樓,建坪 88.37,主 + 陽40.01,3房2廳2.5衛1室,11樓/14樓,"8,588",3
台北市士林區德行西路,5.9年,華廈,建坪 27.54,主 + 陽12.29,2房1廳1衛(含加蓋1房),6樓/8樓,"3,188",1
台北市士林區後港街,1.8年,大樓,建坪 84.68,主 + 陽37.54,3房2廳2衛1室,6樓/22樓,"7,680",2
台北市士林區德行東路,35.1年,透天/辦公,建坪 43.17,主 + 陽36.71,13房2廳5衛(含加蓋10房2廳4衛),1-2樓/2樓,"5,880",0
台北市士林區天母北路,36.7年,華廈,建坪 55.42,主建物33.63,3房3廳2衛1室,B1-1樓/5樓,"3,580",0
台北市士林區中山北路七段,24.3年,別墅/透天,建坪 133,主 + 陽81.56,8房3廳5衛5室(含加蓋1房1廳1室),B1-4樓/4樓,"12,980",1
台北市士林區芝玉路二段,50.0年,透天,建坪 50.95,主 + 陽49.36,3房3廳3衛(含加蓋1廳),1-2樓/2樓,"7,500",0
台北市士林區格致路,29.6年,華廈,建坪 26.86,主 + 陽10.74,1房1廳1衛(含加蓋1房),4樓/10樓,"1,088",1
台北市士林區中山北路七段,45.3年,華廈,建坪 43.28,主 + 陽37.62,4房3廳3衛(含加蓋1房1廳1衛),7樓/7樓,"3,188",0
台北市士林區前港街,41.2年,公寓/辦公,建坪 66.98,主建物27.98,6房4廳3衛(含加蓋3房2廳1衛),1樓/5樓,"3,895",0
台北市士林區中庸五路,56.5年,透天,建坪 63.82,主建物51.67,6房5廳4衛(含加蓋1房2廳),B1-2樓/2樓,"8,600",1
台北市士林區忠誠路二段,39.2年,大樓,建坪 71.76,主 + 陽46.44,3房2廳2衛,11樓/14樓,"5,780",1
台北市士林區中山北路六段,27.4年,華廈,建坪 38.8,主 + 陽19.12,3房2廳2衛1室(含加蓋1廳),6樓/6樓,"3,288",1
台北市士林區大東路,54.3年,店面,建坪 99.27,主建物95.87,3廳3衛4室(含加蓋3室),1-3樓/3樓,"22,000",0
台北市士林區士東路,17.4年,店面,建坪 14.64,主建物3.38,1衛1室,1樓/7樓,"1,000",2
台北市士林區忠誠路二段,18.6年,大樓,建坪 139.69,主 + 陽84.14,4房2廳5衛,2樓/22樓,"19,800",2
台北市士林區德行東路,20.0年,大樓,建坪 121.6,主 + 陽59.7,3房3廳2衛2室,2樓/12樓,"7,980",3
台北市士林區雙溪街,36.9年,華廈,建坪 68.45,主 + 陽42.91,3房2廳2衛1室,3樓/6樓,"4,880",1
台北市士林區小東街,49.1年,公寓,建坪 32.35,主 + 陽32.35,3房2廳2衛(含加蓋1房),2樓/5樓,"2,368",0
台北市士林區中正路,預售,大樓/辦公,建坪 46.5,主+附 26.71,3房2廳2衛,6樓/11樓,"5,588",1
台北市士林區中山北路六段,13.3年,店面/辦公,建坪 38.49,主 + 陽20.92,1廳1衛,1樓/8樓,"5,880",1
台北市士林區中庸五路,57.7年,別墅/透天,建坪 55.73,主建物39.24,4房2廳4衛1室(含加蓋2房3衛1室),B1-1樓/1樓,"8,500",0
台北市士林區中山北路七段,46.3年,華廈,建坪 37.92,主 + 陽32.03,2房2廳2衛1室,7樓/7樓,"2,500",0
台北市士林區仰德大道三段,53.5年,別墅/透天,建坪 106.09,主建物106.09,6房3廳5衛1室(含加蓋1衛1室),1-2樓/2樓,"22,800",1
台北市士林區明溪街,50.0年,透天,建坪 32.19,主建物32.19,3房2廳2衛,1-2樓/2樓,"1,880",0
台北市士林區莊頂路,49.1年,別墅/透天,建坪 142.19,主建物96.19,7房4廳3衛3室(含加蓋2房1衛2室),1-2樓/2樓,"16,800",0
台北市士林區葫蘆街,46.2年,公寓,建坪 24.15,主 + 陽24.14,4房3廳2衛(含加蓋1房2廳1衛),5樓/5樓,"1,258",0
台北市士林區中庸五路,56.5年,別墅/透天,建坪 57.42,主建物52.18,4房2廳3衛2室(含加蓋1衛1室),1-2樓/2樓,"4,980",1
台北市士林區延平北路五段,63.8年,透天/店面,建坪 75.39,主 + 陽69.27,4房7廳5衛(含加蓋1房1廳2衛),1-3樓/3樓,"8,288",0
台北市士林區仰德大道三段,47.4年,公寓,建坪 46.95,主 + 陽44.71,4房2廳2衛1室,2樓/4樓,"1,750",0
台北市士林區中山北路七段,41.3年,公寓,建坪 31.51,主 + 陽28.76,3房2廳2衛,4樓/5樓,"1,780",0
台北市士林區大東路,54.0年,公寓/店面,建坪 22.55,主建物22.55,4房4衛,1樓/4樓,"2,380",0
台北市士林區大東路,49.2年,店面,建坪 28.01,主建物26.51,2廳,1樓/5樓,"11,988",0
台北市士林區天玉街,23.5年,大樓,建坪 113.84,主 + 陽55.09,4房2廳2衛,5樓/19樓,"12,000",2
台北市士林區新安路,51.5年,別墅/透天,建坪 162.5,主建物162.5,11房6廳7衛1室(含加蓋1房1廳1衛),1-2樓/2樓,"45,000",1
台北市士林區至善路二段,29.7年,大樓,建坪 107.6,主 + 陽66.7,2房2廳3衛2室,2樓/16樓,"6,990",1
台北市士林區雨聲街,28.2年,透天/店面,建坪 69.55,主 + 陽44.51,3房3廳3衛2室(含加蓋2室),1-3樓/3樓,"6,880",1
台北市士林區前港街,44.7年,公寓,建坪 55.82,主建物36.1,4房3廳5.5衛1室(含加蓋1.5衛),B1-1樓/5樓,"4,288",0
台北市士林區中山北路五段,22.6年,大樓,建坪 84.22,主 + 陽47.71,4房2廳2衛2室(含加蓋1室),8樓/12樓,"8,800",1
台北市士林區承德路四段,40.1年,店面/華廈,建坪 90.08,主建物28.03,7房3廳5衛,B1-1樓/7樓,"3,960",0
台北市士林區大東路,49.2年,店面,建坪 24.85,主建物23.35,2房1廳1衛,1樓/5樓,"13,000",0
台北市士林區承德路四段,13.3年,大樓,建坪 66.75,主 + 陽32.92,3房2廳2衛,14樓/14樓,"6,888",1
