路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市士林區新安路,53.6年,透天,建坪 38.91,主 + 陽38.91,12房2廳4衛1室(含加蓋8房4衛1室),1樓/1樓,"4,866",0
台北市士林區仰德大道一段,9.5年,別墅/透天,建坪 128.69,主 + 陽96.61,5房2廳6衛,B1-2樓/2樓,"16,800",1
台北市士林區天玉街,預售,大樓,建坪 75.32,主+附 39.98,4房2廳2衛,6樓/15樓,"6,980",1
台北市士林區士東路,24.1年,透天,建坪 96.17,主 + 陽74.66,5房3廳3.5衛2室(含加蓋2室),B1-5樓/5樓,"7,780",1
台北市士林區天母北路,13.8年,華廈,建坪 66.54,主 + 陽36.76,3房2廳2衛,5樓/7樓,"6,880",1
台北市士林區中庸五路,57.7年,別墅/透天,建坪 67.19,主建物47.83,2廳,B1-1樓/1樓,"9,980",1
台北市士林區中山北路七段,62.5年,店面/透天,建坪 32.76,主建物27.94,4房4廳3衛(含加蓋4房2廳3衛),1-2樓/2樓,"4,288",0
台北市士林區文林路,36.8年,店面/辦公,建坪 39.54,主建物27.25,1廳1衛,1樓/10樓,"6,988",0
台北市士林區菁山路,16.8年,別墅/透天,建坪 247.62,主 + 陽140.73,6房5廳6衛,1-4樓/4樓,"15,700",2
台北市士林區大東路,57.8年,店面/透天,建坪 36.43,主建物34.19,5房4廳2衛(含加蓋2房),1-3樓/3樓,"6,600",0
台北市士林區中山北路七段,48.5年,華廈,建坪 40.13,主建物29.21,3房2廳2衛2室,1樓/7樓,"3,490",0
台北市士林區中山北路五段,53.2年,公寓,建坪 20.63,主建物20.63,1廳1衛2室(含加蓋2室),1樓/3樓,"4,800",0
台北市士林區德行東路,17.2年,華廈,建坪 11.11,主 + 陽7.55,1房1廳1衛1室(含加蓋1房1室),5樓/7樓,"1,860",0
台北市士林區小東街,109.5年,店面,建坪 29.65,主建物29.65,5房1廳4衛(含加蓋2房2衛),1-2樓/2樓,"8,860",0
台北市士林區延平北路六段,9.6年,店面,建坪 35.54,主建物17.32,1廳1衛1室,1樓/12樓,"3,560",1
台北市士林區基河路,2.0年,大樓,建坪 77.85,主 + 陽38.61,3房2廳3衛,17樓/19樓,"9,280",2
台北市士林區天母北路,5.7年,大樓,建坪 75.76,主 + 陽30.95,3房2廳2衛,11樓/24樓,"6,978",2
台北市士林區天玉街,28.9年,大樓,建坪 32.29,主 + 陽18.97,3房2廳2衛1室(含加蓋1房),10-11樓/11樓,"2,988",1
台北市士林區承德路四段,預售,大樓,建坪 35.49,主+附 18.06,3房2廳1衛,23樓/24樓,"4,328",1
台北市士林區天母東路,39.6年,華廈,建坪 91.09,主建物53.14,4房5廳4衛4室(含加蓋2房2廳1衛1室),1樓/7樓,"7,700",0
台北市士林區天母東路,40.9年,華廈,建坪 74.93,主 + 陽64.69,4房3廳3.5衛2室(含加蓋1房1廳1衛1室),7樓/7樓,"7,500",1
台北市士林區天玉街,28.9年,大樓,建坪 32.65,主 + 陽19.57,3房2廳2衛(含加蓋1房),10-11樓/11樓,"2,988",1
台北市士林區中山北路七段,37.9年,公寓,建坪 53.95,主 + 陽34.89,3房2廳2衛,5樓/5樓,"2,588",1
台北市士林區中山北路七段,48.5年,華廈,建坪 46.27,主 + 陽41.34,3房2廳2衛,2樓/7樓,"4,118",0
台北市士林區承德路四段,25.8年,店面,建坪 74.97,主 + 陽36.31,1廳1衛1室,1樓/11樓,"12,800",3
台北市士林區後港街,16.1年,其它,建坪 90.68,主 + 陽51.32,4房2廳3衛,2樓/14樓,"6,600",2
台北市士林區德行西路,5.9年,華廈,建坪 24.34,主 + 陽10.58,2房1廳1衛(含加蓋1房),3樓/8樓,"2,960",1
台北市士林區大亨路,37.3年,別墅/透天,建坪 179.09,主 + 陽124.58,8房5廳3衛6室,B1-4樓/4樓,"18,000",1
台北市士林區中山北路七段,38.0年,華廈,建坪 66.67,主 + 陽54.06,4房2廳2衛,2樓/7樓,"4,950",1
台北市士林區天母東路,48.0年,店面,建坪 23.05,主建物18.56,1廳1衛1室,1樓/8樓,"2,298",0
台北市士林區福港街,40.6年,公寓,建坪 35.3,主 + 陽28.68,6房2廳4衛(含加蓋1房1廳1衛),5樓/5樓,"2,088",0
台北市士林區中山北路七段,60.3年,店面,建坪 20.87,主建物20.87,3房2廳1.5衛,1-2樓/2樓,"2,300",0
台北市士林區基河路,24.4年,店面/辦公/大樓,建坪 73.33,主建物40.96,1廳1衛,1樓/16樓,"5,280",1
台北市士林區中正路,39.2年,店面/辦公/大樓,建坪 22.36,主建物18.91,1廳1衛,1樓/16樓,"3,180",0
台北市士林區天母西路,48.1年,大樓,建坪 34.98,主 + 陽29.96,3房2廳2衛,4樓/11樓,"2,666",0
台北市士林區建業路,54.1年,透天,建坪 40.34,主建物40.34,3房3廳2衛,1-2樓/2樓,"2,850",0
台北市士林區大南路,51.3年,公寓,建坪 25.2,主建物25.2,5房4衛(含加蓋2房),4樓/4樓,"1,780",0
台北市士林區重慶北路四段,56.8年,公寓,建坪 20.44,主建物20.44,6房1廳5衛(含加蓋2房1廳1衛),3樓/3樓,"1,480",0
台北市士林區大南路,--,店面/透天,建坪 36.91,主建物32.34,3廳1衛(含加蓋1廳),1-2樓/2樓,"11,500",0
台北市士林區中庸五路,56.5年,別墅/透天,建坪 54.3,主建物49.05,5房3廳3衛2室(含加蓋1房1衛),1-2樓/2樓,"6,300",1
台北市士林區中山北路七段,36.6年,華廈,建坪 29.66,主 + 陽19.73,1房2廳1.5衛1室,6樓/7樓,"2,290",0
台北市士林區大東路,47.7年,透天,建坪 102.64,主 + 陽80.95,18房2廳19衛(含加蓋4房4衛),B1-4樓/4樓,"22,500",0
台北市士林區菁山路,9.5年,華廈,建坪 134.91,主 + 陽59.69,3房2廳4衛1室,3樓/6樓,"8,000",3
台北市士林區中山北路六段,47.7年,公寓,建坪 28.42,主建物24.42,4房2廳2衛,1樓/5樓,"3,180",0
台北市士林區中山北路六段,42.7年,公寓,建坪 44.23,主 + 陽43.44,4房2廳2衛,3樓/5樓,"3,100",0
台北市士林區士東路,45.9年,公寓/店面,建坪 25.73,主建物25.73,3房2廳1衛,-1樓/5樓,850,0
台北市士林區承德路四段,27.3年,辦公/大樓,建坪 51.32,主 + 陽26.26,3房2廳2衛1室,11樓/11樓,"3,900",2
台北市士林區中正路,27.6年,店面,建坪 30.32,主 + 陽15.66,1廳1衛,1樓/9樓,"1,608",1
台北市士林區天母東路,48.0年,店面,建坪 21.05,主建物14.36,1廳1衛,1樓/8樓,"2,980",0
台北市士林區文林路,預售,大樓,建坪 21.76,主+附 13.64,2房2廳1衛,9樓/12樓,"3,508",1
台北市士林區承德路四段,13.3年,大樓,建坪 66.96,主 + 陽33.01,3房2廳2衛,9樓/14樓,"6,180",1
台北市士林區中正路,預售,大樓/辦公,建坪 46.49,主+附 26.71,3房2廳2衛,3樓/11樓,"5,200",1
台北市士林區天母北路,23.9年,透天/店面,建坪 478.75,主 + 陽245.73,18房14廳14衛5室(含加蓋1廳1衛),B2-7樓/7樓,"40,608",21
台北市士林區菁山路,16.8年,華廈,建坪 66.23,主 + 陽36.78,3房2廳2衛,5樓/5樓,"3,280",1
台北市士林區中正路,預售,大樓/辦公,建坪 46.5,主+附 26.71,3房2廳2衛,5樓/11樓,"5,500",1
台北市士林區文林路,53.9年,店面/公寓,建坪 34.46,主建物28.93,2房3廳1衛(含加蓋2廳),1樓/3樓,"6,988",0
台北市士林區忠誠路二段,47.7年,公寓,建坪 34.46,主 + 陽34.46,5房4廳3衛2室(含加蓋2房2廳1衛1室),5樓/5樓,"2,480",0
台北市士林區永公路,55.7年,別墅/透天,建坪 15.58,主建物15.58,10房2廳4衛2室(含加蓋7房2廳2.5衛2室),1樓/1樓,"8,880",0
台北市士林區建業路,8.9年,透天/套房,建坪 766.25,主 + 陽380.39,92房2廳93衛1室(含加蓋3房1廳3衛),1-4樓/4樓,"58,000",12
台北市士林區延平北路五段,45.6年,透天,建坪 27.68,主 + 陽26.15,6房3廳2衛(含加蓋3房1廳0.5衛),1-2樓/2樓,"2,580",0
台北市士林區天母東路,46.0年,店面,建坪 43.96,主建物38.09,1廳2衛,1樓/7樓,"5,988",0
台北市士林區天母北路,46.9年,公寓,建坪 30.34,主 + 陽30.35,3房2廳1衛1室,4樓/5樓,"2,275",0
台北市士林區天母東路,47.3年,店面/辦公,建坪 65.33,主建物13.65,3房2廳1衛2室(含加蓋3房1廳1衛1室),1樓/5樓,"12,800",0
台北市士林區基河路,29.5年,店面,建坪 15.63,主 + 陽13.89,1廳1衛,1樓/11樓,"6,600",0
台北市士林區中山北路六段,48.2年,公寓,建坪 67.11,主 + 陽62.57,2房4廳3衛2室(含加蓋1衛),1-2樓/5樓,"6,600",0
台北市士林區社中街,預售,大樓,建坪 42.37,主+附 19.4,3房2廳2衛,14樓/14樓,"2,988",1
台北市士林區美德街,42.2年,公寓,建坪 64.16,主 + 陽58.6,4房2廳2衛2室,3樓/4樓,"6,450",0
台北市士林區天母東路,48.0年,店面/辦公,建坪 29.83,主建物24.68,1廳1衛,1樓/8樓,"2,850",0
台北市士林區中山北路七段,38.4年,華廈,建坪 63.07,主建物40.64,4房2廳2衛,1樓/7樓,"5,380",1
台北市士林區光華路,47.7年,華廈,建坪 40.2,主 + 陽34.62,9房3衛,5樓/7樓,"2,180",0
台北市士林區中山北路六段,40.7年,華廈,建坪 62.53,主 + 陽50.39,4房2廳2衛,2樓/7樓,"3,998",1
台北市士林區福華路,52.2年,公寓,建坪 21.44,主建物21.44,3房2廳1衛1室,2樓/4樓,"2,380",0
台北市士林區中山北路七段,49.9年,透天,建坪 155.98,主 + 陽133.02,8房4廳7衛(含加蓋1房1廳3衛),B2-2樓/2樓,"18,000",1
台北市士林區中山北路五段,10.8年,辦公/大樓,建坪 285.68,主 + 陽105.44,1廳2衛11室(含加蓋3室),9樓/12樓,"26,582",8
台北市士林區承德路四段,預售,大樓,建坪 34.84,主+附 18.06,2房2廳1衛,5樓/24樓,"3,644",1
台北市士林區中山北路七段,48.5年,店面,建坪 53.91,主建物42.14,1廳1衛,1樓/7樓,"7,800",0
台北市士林區士東路,7.8年,店面,建坪 51.67,主 + 陽36.72,1廳1衛1室,1樓/14樓,"12,888",0
台北市士林區美德街,60.8年,店面,建坪 77.12,主建物74.92,11房10廳6衛(含加蓋2房3廳1衛),1-3樓/3樓,"18,000",0
台北市士林區承德路四段,37.9年,店面/辦公/大樓,建坪 45.54,主建物16.25,2廳1衛1室(含加蓋1廳1衛),1樓/12樓,"3,288",0
台北市士林區至誠路二段,43.7年,公寓,建坪 33.75,主 + 陽30.35,3房2廳2衛1室,5樓/5樓,"2,238",0
台北市士林區大北路,54.2年,公寓,建坪 22.09,主 + 陽19.97,3房1廳1衛(含加蓋1廳),4樓/4樓,"1,660",0
台北市士林區格致路,55.4年,透天,建坪 25.14,主建物25.14,10房10衛(含加蓋4房4衛),1-2樓/2樓,"3,980",0
台北市士林區大亨路,59.7年,別墅/透天,建坪 48.78,主建物43.02,3房2廳3衛1室,1-2樓/2樓,"12,450",0
台北市士林區延平北路六段,11.5年,辦公/大樓,建坪 167.85,主 + 陽102.05,1廳,4樓/14樓,"8,057",0
台北市士林區後港街,49.0年,店面/辦公,建坪 32.95,主建物26.16,1房1廳1衛1室,1樓/7樓,"4,300",0
台北市士林區至誠路一段,50.1年,透天,建坪 46.71,主 + 陽41.84,4房4廳3衛2室(含加蓋1房1廳1衛1室),1-2樓/2樓,"5,988",0
台北市士林區大南路,預售,店面/辦公/大樓,建坪 35.84,主+附 15.53,1廳1衛,1樓/21樓,"11,309",1
台北市士林區福國路,46.9年,辦公,建坪 25.79,主建物21.48,4房1廳2衛1室,1樓/4樓,"3,498",0
台北市士林區永公路,52.3年,透天,建坪 95.56,主建物95.56,2廳,1-2樓/2樓,"19,800",0
台北市士林區中正路,45.6年,公寓/套房,建坪 35.12,主 + 陽35.12,4房2廳2衛,4樓/5樓,"2,160",0
台北市士林區社子街,57.3年,公寓,建坪 21.2,主建物21.2,2廳1衛,1樓/3樓,"2,000",0
台北市士林區通河西街二段,56.9年,店面/公寓,建坪 14.95,主建物14.95,2房2衛,1樓/3樓,"1,788",0
台北市士林區天母東路,48.0年,店面/辦公,建坪 19.59,主建物13.31,2房1廳1衛1室,1樓/8樓,"2,398",0
台北市士林區中山北路七段,62.5年,透天,建坪 48.34,主建物48.34,4房2廳2衛1室,1-1樓/1樓,"9,800",1
台北市士林區華齡街,55.7年,公寓,建坪 32.67,主建物32.67,3房2廳1衛1室,3樓/4樓,"2,280",0
台北市士林區承德路四段,預售,大樓,建坪 23.79,主+附 15.51,1房1廳1衛,9樓/24樓,"2,980",0
台北市士林區華榮街,66.2年,店面/透天,建坪 47.49,主建物43.56,7房6廳3.5衛(含加蓋4房3廳),1-2樓/2樓,"13,500",0
台北市士林區華岡路,47.1年,店面/公寓,建坪 23.25,主建物21.8,1廳1室,1樓/4樓,"2,063",0
台北市士林區福港街,46.5年,公寓,建坪 25.19,主建物21.83,2房3廳1衛(含加蓋1廳),1樓/5樓,"2,488",0
台北市士林區至善路二段,49.4年,公寓,建坪 42.02,主 + 陽42.03,5房1廳4衛2室(含加蓋1室),2樓/4樓,"2,880",0
台北市士林區士東路,31.6年,華廈,建坪 9.8,主建物6.65,1房1廳1衛,2樓/6樓,930,0
台北市士林區大北路,54.2年,公寓,建坪 14.08,主建物14.08,3房1廳1衛(含加蓋1房1廳),4樓/4樓,"1,055",0
台北市士林區莊頂路,49.1年,別墅/透天,建坪 150.45,主建物19.1,7房5廳8衛7室(含加蓋2房1廳4衛4室),B2-1樓/1樓,"15,000",1
台北市士林區天母西路,41.1年,店面,建坪 17.43,主建物12.8,1廳1衛,1樓/7樓,"2,850",0
台北市士林區芝玉路二段,42.2年,公寓,建坪 23.55,主建物23.43,4房4衛,-1樓/5樓,888,0
台北市士林區新安路,6.5年,別墅/透天/其它,建坪 177.12,主 + 陽140.94,1房3廳3衛3室(含加蓋1房1廳1衛1室),B1-3樓/3樓,"25,000",1
台北市士林區小北街,58.2年,透天,建坪 38.83,主建物37.54,12房12衛(含加蓋4房6衛),1-2樓/2樓,"3,688",0
台北市士林區福林路,58.6年,透天,建坪 25.49,主建物25.49,7房2廳7衛(含加蓋2房3衛),1-2樓/2樓,"1,880",0
台北市士林區菁山路,41.2年,公寓,建坪 21.37,主 + 陽21.36,6房1衛(含加蓋1房),2樓/3樓,"1,280",0
台北市士林區菁山路,41.2年,公寓,建坪 48.16,主建物18.76,9房2廳3衛(含加蓋6房1廳2衛),1樓/3樓,"2,780",0
台北市士林區菁山路,41.2年,透天,建坪 90.89,主 + 陽61.49,23房2廳6衛(含加蓋10房1廳3衛),1-3樓/3樓,"4,900",0
台北市士林區安平街,59.3年,透天/店面,建坪 29.31,主建物29.31,6房2廳5衛1室(含加蓋3房3衛),1-2樓/2樓,"9,200",0
台北市士林區前街,56.9年,透天,建坪 25.81,主建物25.81,9房9衛(含加蓋3房5衛),1-2樓/2樓,"4,666",0
台北市士林區大北路,54.2年,公寓,建坪 20.73,主建物20.73,3房2廳1衛(含加蓋1廳),3樓/4樓,"1,550",0
台北市士林區延平北路五段,63.4年,店面/辦公,建坪 71.47,主建物67.93,4房7廳3衛3室(含加蓋1廳3室),1-3樓/3樓,"5,700",0
台北市士林區文林路,59.0年,店面,建坪 115.66,主 + 陽115.66,3房4廳3衛1室(含加蓋3房1廳1衛),1-3樓/3樓,"28,800",0
台北市士林區菁山路,41.2年,公寓,建坪 21.37,主 + 陽21.36,8房2衛(含加蓋3房1衛),3樓/3樓,"1,388",0
台北市士林區格致路,62.1年,別墅/透天,建坪 94.97,主建物94.97,8房5廳5衛4室(含加蓋3房2廳2衛2室),1-2樓/2樓,"22,800",0
台北市士林區至善路二段,10.5年,華廈,建坪 37.84,主建物16.65,2房1廳1衛(含加蓋2房),1樓/5樓,"3,899",1
台北市士林區天母西路,41.0年,店面,建坪 99.18,主建物40.82,2廳4衛5室(含加蓋1廳3衛4室),1樓/7樓,"12,500",0
台北市士林區基河路,16.0年,大樓,建坪 101.36,主 + 陽50.08,4房2廳3衛1室,11樓/15樓,"9,600",2
台北市士林區大南路,50.2年,公寓/套房,建坪 37.76,主 + 陽37.76,10房1廳4衛(含加蓋3房1廳1衛),4樓/4樓,"2,200",0
台北市士林區至善路二段,10.5年,華廈,建坪 33.57,主 + 陽14.25,1房2廳1衛,4樓/5樓,"2,590",1
台北市士林區大南路,53.8年,店面,建坪 27.19,主建物21.51,1廳1衛1室(含加蓋1衛1室),1樓/3樓,"3,980",0
台北市士林區天母東路,41.6年,店面,建坪 79.47,主建物61.39,2廳2衛,1樓/5樓,"8,398",0
台北市士林區大南路,50.2年,公寓/套房,建坪 39.08,主 + 陽39.08,7房3衛,4樓/4樓,"2,000",0
台北市士林區文林路,61.0年,店面/透天,建坪 132.09,主建物126.23,12房4廳11衛13室(含加蓋4房1廳2衛2室),1-3樓/3樓,"26,750",0
台北市士林區格致路,56.5年,透天,建坪 43.85,主建物43.85,23房2廳6衛(含加蓋13房2廳4衛),1-2樓/2樓,"2,480",0
台北市士林區中山北路七段,46.3年,華廈,建坪 80.65,主 + 陽68.29,6房6廳5衛2室(含加蓋1房2廳1衛1室),7樓/7樓,"5,480",0
台北市士林區天母西路,46.2年,公寓,建坪 54.32,主 + 陽48.57,7房7衛,5樓/5樓,"3,530",0
台北市士林區大東路,56.9年,公寓,建坪 35.14,主建物35.14,4房2廳2衛,3樓/3樓,"2,450",0
台北市士林區基河路,29.5年,店面,建坪 39,主 + 陽13.36,1廳1衛,1樓/11樓,"5,800",2
台北市士林區中山北路六段,53.7年,公寓,建坪 27.53,主建物27.53,9房9衛(含加蓋4房4衛),4樓/4樓,"2,788",0
台北市士林區光華路,48.2年,公寓,建坪 36.25,主建物36.25,10房1衛,3樓/4樓,"1,550",0
台北市士林區前港街,45.8年,公寓,建坪 41.12,主 + 陽41.11,6房3廳3衛,3樓/5樓,"2,650",0
台北市士林區中正路,62.0年,透天,建坪 25.86,主建物25.86,5房1廳5衛(含加蓋1房1廳1衛),1-2樓/2樓,"3,780",0
台北市士林區光華路,48.2年,公寓,建坪 36.25,主建物36.25,10房1衛,2樓/4樓,"1,550",0
台北市士林區承德路五段,51.3年,店面/辦公,建坪 35.62,主 + 陽35.62,2房2廳2衛,1樓/4樓,"4,200",0
台北市士林區社中街,47.1年,店面/辦公,建坪 30.17,主建物29.05,1廳1衛,1樓/4樓,"4,350",0
台北市士林區中庸五路,7.9年,別墅/透天,建坪 144.07,主 + 陽109.1,5房3廳6衛,B1-2樓/2樓,"21,800",4
台北市士林區忠誠路二段,53.0年,透天,建坪 39.26,主建物39.26,4房2廳2衛,1-2樓/2樓,"8,688",0
台北市士林區天母東路,59.8年,店面,建坪 44.75,主建物44.75,2房3廳2衛2室(含加蓋1廳),1-2樓/2樓,"13,800",0
台北市士林區中山北路七段,28.5年,別墅/透天,建坪 109.37,主 + 陽61.98,6廳1衛(含加蓋1廳),1-4樓/4樓,"9,580",2
台北市士林區社中街,45.1年,公寓/辦公,建坪 29.16,主 + 陽29.16,3房2廳1衛,4樓/5樓,"1,450",0
台北市士林區通河東街二段,46.8年,華廈,建坪 68.79,主 + 陽63.78,8房1廳5衛,7樓/7樓,"5,998",0
台北市士林區天母東路,44.7年,公寓,建坪 37.86,主 + 陽34.62,3房3廳3衛1室(含加蓋1房1廳1衛),5樓/5樓,"2,238",0
台北市士林區芝玉路一段,40.3年,公寓,建坪 42.61,主 + 陽38.45,6房6衛,4樓/5樓,"2,998",0
台北市士林區天母西路,44.1年,華廈,建坪 85.06,主 + 陽45.22,3房4廳4衛6室(含加蓋1房1廳2衛1室),7樓/7樓,"5,280",1
台北市士林區中山北路五段,57.8年,透天,建坪 29.95,主建物29.95,4房2廳2衛,1-2樓/2樓,"7,380",0
台北市士林區承德路四段,56.7年,公寓,建坪 25.34,主 + 陽25.34,3房2廳2衛,3樓/4樓,"1,580",0
台北市士林區文林路,48.4年,店面,建坪 18.18,主建物11.96,1廳1衛,1樓/5樓,"6,280",0
台北市士林區中山北路五段,40.0年,大樓,建坪 67.22,主 + 陽61.91,4房2廳2衛,8樓/12樓,"5,680",0
台北市士林區菁山路,16.8年,華廈,建坪 86.42,主 + 陽43.72,3房2廳3衛1室,5樓/5樓,"4,180",2
台北市士林區通河街,52.8年,店面,建坪 30.12,主建物30.12,1房2廳1衛(含加蓋1衛),1樓/4樓,"5,300",0
台北市士林區天母北路,46.9年,公寓,建坪 31.93,主建物27.66,3房2廳2衛3室(含加蓋1房2室),1樓/5樓,"3,480",0
台北市士林區文林路,45.1年,大樓,建坪 20.72,主 + 陽17.96,2房2廳1衛,7樓/11樓,"1,620",0
台北市士林區天母東路,44.7年,店面,建坪 32.75,主建物28.97,2廳1衛6室(含加蓋3室),1樓/5樓,"4,800",0
台北市士林區延平北路五段,65.3年,透天,建坪 47.83,主建物43.75,1房4廳2衛2室(含加蓋2衛2室),1-2樓/2樓,"11,888",0
台北市士林區永公路,56.9年,別墅/透天,建坪 153.03,主建物102.31,6房3廳6衛1室(含加蓋1室),B1-2樓/2樓,"15,800",0
台北市士林區格致路,19.1年,透天,建坪 817.22,主 + 陽374.56,72房2廳74衛(含加蓋10房10衛),1-5樓/5樓,"41,880",16
台北市士林區天母東路,42.3年,店面,建坪 29.83,主建物26.34,1廳1衛3室(含加蓋1室),1樓/5樓,"4,850",0
台北市士林區通河街,42.8年,公寓,建坪 34.11,主 + 陽29.44,3房2廳2衛,5樓/6樓,"2,180",0
台北市士林區後港街,43.3年,其它,建坪 33.07,主 + 陽33.07,3房2廳2衛1室(含加蓋1廳1衛1室),5樓/5樓,"1,968",0
台北市士林區福華路,52.2年,店面/辦公,建坪 24.31,主建物18.91,2廳2衛,1樓/4樓,"10,600",0
台北市士林區天母東路,48.1年,店面/華廈,建坪 28.47,主建物18.68,2房2廳1衛,1樓/10樓,"3,680",0
台北市士林區陽明路一段,47.3年,公寓,建坪 58.66,主建物45.23,5房2廳3衛1室(含加蓋1房1室),1樓/5樓,"4,938",0
台北市士林區文林路,53.7年,店面,建坪 23.77,主建物19.56,1房2廳1衛,1樓/4樓,"3,288",0
台北市士林區承德路四段,55.5年,店面,建坪 10.32,主建物0,2房1廳1衛,-1樓/5樓,"2,988",0
台北市士林區前港街,44.5年,店面,建坪 42.39,主建物35.07,1廳1衛2室(含加蓋1室),1樓/5樓,"3,800",0
台北市士林區小東街,54.2年,店面/透天,建坪 45.16,主建物42.25,4房2廳6衛(含加蓋2房2衛),1-3樓/3樓,"7,800",0
台北市士林區文林路,58.3年,公寓,建坪 31.04,主建物24.03,5房5衛,1樓/2樓,"2,980",0
台北市士林區大北路,61.5年,店面,建坪 97.9,主建物85.04,8房1廳10衛(含加蓋3房4衛),1-3樓/3樓,"13,800",0
台北市士林區小東街,88.7年,店面,建坪 13.58,主建物13.58,1房1廳1衛(含加蓋1房),1-1樓/1樓,"5,680",0
台北市士林區平菁街,12.2年,透天,建坪 153.51,主建物153.51,8房5廳6衛,1-3樓/3樓,"19,800",0
台北市士林區忠義街,40.1年,公寓,建坪 57.33,主建物25.96,7房2廳3衛1室,B1-1樓/5樓,"3,888",0
台北市士林區天母西路,45.1年,公寓,建坪 44.13,主 + 陽44.13,3房2廳2衛1室,5樓/5樓,"2,580",0
台北市士林區天玉街,46.4年,店面/辦公,建坪 36.39,主建物31.98,1廳1衛3室(含加蓋3室),1樓/7樓,"6,288",0
台北市士林區光華路,50.5年,公寓,建坪 35.84,主 + 陽35.85,12房2衛,2樓/4樓,"1,198",0
台北市士林區美崙街,45.2年,店面,建坪 28.6,主建物26.06,1房2廳1衛1室(含加蓋1廳1室),1樓/5樓,"4,980",0
台北市士林區中山北路七段,63.0年,店面,建坪 39.27,主建物31.09,3房3廳2衛,1-3樓/3樓,"4,500",0
台北市士林區德行東路,35.1年,透天,建坪 42.37,主 + 陽35.95,6房2廳4衛(含加蓋2房1廳2衛),1-2樓/2樓,"4,980",0
台北市士林區文林路,48.4年,公寓,建坪 36.37,主 + 陽36.37,2廳2衛,2-3樓/5樓,"4,380",0
台北市士林區德行東路,46.6年,公寓,建坪 31.83,主建物28.1,4房2廳2衛(含加蓋1房),1樓/5樓,"3,680",0
台北市士林區文林路,49.1年,店面,建坪 23.79,主 + 陽23.8,1廳1衛,2樓/4樓,"3,880",0
