成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11407,華廈,台北市文山區興隆路四段１０９巷１３８號八樓,3600,55.44,64.35,11.99,19.8,"8,夾層",8,有,4,3,2,24.986895,121.565613,陽台外推；其他增建；
11406,公寓,台北市文山區木新路三段５０巷１８號四樓,1288,48.07,26.8,6.45,43.3,4,5,無,3,2,1,24.983431,121.563981,
11406,大樓,台北市文山區新光路一段６５巷３２號三樓,3320,49.83,66.63,15.02,32.4,3,11,有,4,2,2,24.990568,121.575153,其他增建；
11406,大樓,台北市文山區木柵路三段８５巷２３弄２２號四樓,2100,50.52,41.57,6.3,35.7,4,13,無,3,2,2,24.98968,121.568359,
11406,公寓,台北市文山區木柵路二段１０９巷２５弄１４號四樓,300,20.23,14.83,4.7,44.8,4,5,無,3,2,1,24.990331,121.562644,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11406,大樓,台北市文山區秀明路二段１１８巷５號十一樓之１,4225,74.39,75.57,6.88,24.6,11,14,有,4,2,2,24.989037,121.576503,其他增建；
11406,大樓,台北市文山區萬芳路８之３號十五樓,2704,108.66,28.64,21.38,0.6,15,26,有,2,2,1,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11406,公寓,台北市文山區木新路二段１６１巷６弄９號五樓,1130,41.19,27.43,7.07,42.6,5,5,無,3,2,1,24.983316,121.568711,其他增建；
11406,大樓,台北市文山區木柵路三段６９號四樓之２,2100,67.16,31.27,3.77,22.5,4,14,無,3,2,2,24.988702,121.56679,陽台外推；其他增建；
11406,公寓,台北市文山區木新路二段１１１巷１２弄８號四樓,1400,45.69,30.64,9.47,40.8,4,5,無,3,2,2,24.983537,121.56994,陽台外推；其他增建；
11406,大樓,台北市文山區保儀路６２之１號六樓,4550,70.77,73.89,5.32,11.8,6,24,有,3,2,2,24.987512,121.568121,
11406,大樓,台北市文山區秀明路二段１６５號四樓之１,3968,67.28,59.18,11.61,19,4,13,有,3,2,2,24.990727,121.576474,
11406,大樓,台北市文山區興隆路四段１０９巷１２８號十樓,3720,61.99,60.01,14.67,12.5,10,13,有,3,2,2,24.986715,121.565358,車位面積無法概算
11406,大樓,台北市文山區木柵路二段５７號十一樓之２,1568,50.5,31.05,5.06,28.3,11,13,有,2,2,1,24.988873,121.560371,車位面積依照謄本所示無法概算其他增建；
11405,公寓,台北市文山區保儀路１６５號,1760,50.47,34.87,8.87,47.9,1,5,無,1,1,2,24.983675,121.566041,其他增建；
11405,華廈,台北市文山區忠順街二段５７號三樓,1100,48.74,22.57,4.36,41.7,3,7,無,2,1,2,24.985002,121.564274,陽台外推；
11405,大樓,台北市文山區保儀路５８號十四樓,4810,81.09,69.27,5.02,11.8,14,24,有,3,2,2,24.987563,121.56868,本交易標的之兩車位並未另拆價
11405,大樓,台北市文山區興隆路四段１３９號十四樓,2100,61.36,34.22,9.09,30.3,14,14,無,3,2,2,24.985366,121.561571,陽台外推；其他增建；
11405,華廈,台北市文山區忠順街二段５５號三樓,1250,52.27,23.92,4.8,41.7,3,7,無,2,2,2,24.984997,121.564247,陽台外推；
11405,公寓,台北市文山區興隆路四段１４５巷１８號五樓,1300,35.05,37.09,9.38,41.3,5,5,無,3,2,1,24.98501,121.562646,陽台外推；其他增建；
11405,大樓,台北市文山區指南路一段５５號十一樓,3598,63.8,62.83,11.68,19.8,11,11,有,5,2,2,24.987751,121.570152,陽台外推；其他增建；
11405,公寓,台北市文山區秀明路一段９４號二樓,1500,45.05,33.3,11.12,48.3,2,4,無,3,2,2,24.990645,121.566714,
11405,華廈,台北市文山區興隆路四段１０９巷３８號三樓,1600,40.78,39.23,11.53,22.8,3,8,有,3,2,2,24.986678,121.563149,車位需定期抽籤
11405,公寓,台北市文山區木柵路二段１０９巷２５弄１０８號二樓,1600,41.64,38.42,23.43,43.3,2,4,無,3,2,2,24.99002,121.562056,其他增建；
11405,公寓,台北市文山區木柵路三段８５巷２３弄１７號三樓,1470,50.29,29.23,8.36,45.5,3,5,無,3,2,2,24.989853,121.568419,其他增建；
11405,大樓,台北市文山區木柵路三段１７７號六樓之１,5690,81.01,83.91,5.97,16.3,6,24,有,3,2,2,24.98951,121.569194,其他增建；
11405,公寓,台北市文山區保儀路１６５號二樓,1250,35.85,34.87,8.87,47.9,2,5,無,3,2,2,24.983675,121.566041,陽台外推；
11405,大樓,台北市文山區萬芳路８之３號九樓,2700,107.21,28.64,21.38,0.6,9,26,有,2,2,1,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11405,大樓,台北市文山區萬芳路８號二十一樓,3550,103.87,42.61,29.54,0.6,21,26,有,3,2,2,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11405,華廈,台北市文山區木柵路四段３３巷７號五樓,2268,77.65,38.28,7.07,17.3,5,10,有,2,2,1,24.994316,121.57109,其他增建；
11405,大樓,台北市文山區萬芳路８之３號十六樓,2750,108.71,28.64,21.38,0.6,16,26,有,2,2,1,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11405,華廈,台北市文山區新光路一段１５９巷２０號,1000,53.5,18.69,6.61,28.5,1,5,無,2,1,2,24.992693,121.574725,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市文山區木柵路四段９巷９號九樓,963,58.1,16.57,7.26,27.6,9,13,有,2,2,1,24.992039,121.570583,親友、員工、共有人或其他特殊關係間之交易；
11405,華廈,台北市文山區久康街１６５號三樓,2450,52.98,46.24,12.5,25.4,3,6,有,3,2,2,24.990768,121.568294,陽台外推；
11405,公寓,台北市文山區木柵路二段１０９巷２５弄４８號四樓,800,54.66,14.63,9.25,43.3,4,4,無,3,2,1,24.991086,121.562426,建物買賣持分1/2，土地買賣持分523/20000，夫妻間之買賣親友、員工、共有人或其他特殊關係間之交易；
11405,公寓,台北市文山區興隆路三段２０７巷１８弄８號三樓,1226,40.09,30.58,7.82,41.6,3,5,無,3,2,2,24.994182,121.56262,陽台外推；
11405,公寓,台北市文山區指南路二段４５巷６弄３號,1600,69.51,23.02,7.11,49.8,1,4,無,3,2,1,24.988626,121.575332,
11405,大樓,台北市文山區興隆路四段１０９巷３２弄６號五樓,1760,36.94,47.65,7.95,26.3,5,12,有,3,2,1,24.986178,121.563189,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市文山區興隆路四段１０５巷２５號七樓,2300,56.9,40.42,6.57,30.6,7,13,有,3,2,2,24.98787,121.561848,陽台外推；其他增建；
11405,公寓,台北市文山區興隆路三段２０７巷１８弄１９號三樓,1130,36.06,31.34,7.3,41.6,3,5,無,3,2,2,24.993998,121.562506,陽台外推；
11405,華廈,台北市文山區忠順街二段５０號四樓,1840,53.05,34.68,6.19,41.7,4,7,無,3,1,2,24.984831,121.564246,
11405,公寓,台北市文山區木新路二段２１８巷１４號五樓,1180,50.81,23.22,6.47,46.3,5,5,無,2,2,1,24.984409,121.568527,陽台外推；頂樓加蓋；
11405,華廈,台北市文山區保儀路１４２巷２號六樓,1850,36.88,50.17,13.38,28.8,6,10,有,3,2,2,24.983403,121.565306,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市文山區木柵路三段９１號十八樓,6128,76.92,99.67,7.4,11.8,18,26,有,4,2,3,24.988909,121.568047,
11405,公寓,台北市文山區新光路一段６７號三樓,500,60.41,8.28,8.77,0,3,3,無,4,1,1,24.990247,121.574042,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市文山區指南路一段４１號三樓之１,2520,56.74,44.41,5.02,26.3,3,19,有,3,2,2,24.988081,121.570123,
11404,公寓,台北市文山區恆光街１７巷９之１號三樓,1120,41.97,26.68,7.15,47.8,3,5,無,3,2,1,24.984082,121.566743,
11404,華廈,台北市文山區木柵路三段８５巷８弄４號,1706,57,29.93,4.37,45.3,1,7,無,1,1,1,24.989411,121.567321,其他增建；
11404,大樓,台北市文山區木新路二段１１之２號,740,78.38,9.44,2.19,30.4,1,12,無,1,0,1,24.987386,121.570981,其他增建；
11404,公寓,台北市文山區保儀路１０９巷４號四樓,1590,54.72,29.06,9.08,0,4,4,無,3,2,1,24.985735,121.568601,頂樓加蓋；其他增建；
11404,公寓,台北市文山區忠順街二段９０巷２０號二樓,1525,47.96,31.8,8.72,43.1,2,5,無,3,2,2,24.984775,121.565207,
11404,大樓,台北市文山區新光路一段６５巷３２號五樓,1050,15.76,66.63,15.02,32.4,5,11,有,4,2,2,24.990568,121.575153,車位每3年輪流抽籤親友、員工、共有人或其他特殊關係間之交易；
11404,大樓,台北市文山區秀明路二段１６９號五樓之２,4600,74.58,69.61,14.03,19,5,13,有,3,2,3,24.990727,121.576474,陽台外推；其他增建；
11404,華廈,台北市文山區興隆路四段１０５巷４８號四樓,920,70.6,13.03,4.21,29.4,4,7,無,2,1,1,24.987413,121.562033,夾層；
11404,大樓,台北市文山區木新路三段５０巷１０弄３之１號五樓,2805,76.11,48.01,9.36,10.2,5,12,有,2,2,2,24.983252,121.56425,
11404,大樓,台北市文山區木柵路四段１４１號八樓之３,3080,81.6,37.75,11.65,15.1,8,19,無,2,2,2,24.998241,121.573145,
11404,大樓,台北市文山區萬芳路８之１３號十五樓,4000,108.04,40.5,31.93,0.6,15,26,有,3,2,2,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11404,大樓,台北市文山區秀明路二段１１８巷１號九樓之２,3125,79.92,59.55,4.85,24.6,9,14,有,3,2,2,24.989195,121.576674,陽台外推；其他增建；
11404,華廈,台北市文山區木柵路四段２１巷７號四樓,1680,42.8,39.25,16.38,30.3,4,6,有,3,2,2,24.993104,121.57129,夾層；
11404,公寓,台北市文山區永安街６巷４號,800,25.42,31.47,9.45,0,1,4,無,3,2,1,24.987211,121.57004,親友、員工、共有人或其他特殊關係間之交易；
11404,大樓,台北市文山區秀明路二段９３號五樓,3050,79.36,48.19,33.28,2.3,5,11,有,2,2,2,24.992126,121.57629,
11404,公寓,台北市文山區指南路二段４５巷６弄３號四樓,1260,54.74,23.02,7.11,49.8,4,4,無,3,2,1,24.988626,121.575332,陽台外推；頂樓加蓋；
11404,大樓,台北市文山區木柵路四段９巷１２號二樓,2820,53.22,52.99,21.47,27.6,2,17,有,3,2,2,24.992518,121.570821,車位面積無法概算
11404,公寓,台北市文山區久康街７２巷３號,2250,66.84,33.66,9.86,44.3,1,5,無,3,2,3,24.990158,121.566672,其他增建；
11404,華廈,台北市文山區指南路二段４５巷１４弄５號二樓之９,860,87.67,9.81,2.4,16.8,2,7,無,1,0,1,24.989178,121.575021,
11404,華廈,台北市文山區指南路二段４５巷１４弄５號三樓之９,860,87.67,9.81,2.4,16.8,3,7,無,1,0,1,24.989178,121.575021,陽台外推；
11404,大樓,台北市文山區興隆路四段２９巷４弄３號九樓之２,2130,82.11,28.22,12.45,27.3,9,11,有,3,2,2,24.990341,121.560486,陽台外推；夾層；其他增建；
11404,公寓,台北市文山區興隆路三段２０７巷１６弄１５號五樓,285,9.59,29.71,7.82,41.6,5,5,無,3,2,1,24.994219,121.562138,建物格局: 3房2廳1.5衛親友、員工、共有人或其他特殊關係間之交易；
11403,華廈,台北市文山區木柵路三段４８巷１弄５號九樓,3328,52.17,63.79,11.65,29.6,9,10,有,4,2,2,24.987778,121.565143,車位面積無法概算陽台外推；其他增建；
11403,華廈,台北市文山區新光路一段３２巷４弄３號二樓,1160,72.88,24.22,4.6,21.5,2,8,有,1,1,1,24.989439,121.573161,其他增建；
11403,大樓,台北市文山區木新路二段２１號五樓,551,58.89,9.36,2.33,30.4,5,14,無,1,1,1,24.98709,121.571135,
11403,大樓,台北市文山區木柵路二段１０９巷１００弄４２號十四樓,1345,58.51,22.99,12.13,29.5,14,17,無,2,2,1,24.992517,121.562162,陽台外推；其他增建；
11403,大樓,台北市文山區興隆路四段１３３號十二樓之３,1020,68.02,14.99,4.03,30.3,12,16,無,1,1,1,24.985414,121.561539,
11403,華廈,台北市文山區指南路二段４５巷１４弄５號四樓之３,1030,93.06,11.07,2.7,16.8,4,7,無,1,0,1,24.989178,121.575021,
11403,大樓,台北市文山區木柵路四段１３７號十五樓之１,4600,79.13,61.3,17.08,15.1,15,19,有,4,2,2,24.998241,121.573145,其他增建；
11403,公寓,台北市文山區木新路二段１８２號四樓,1300,50.92,25.53,7.6,46.3,4,5,無,3,2,2,24.98389,121.568187,後陽台加窗其他增建；
11403,公寓,台北市文山區木新路二段２１１巷１０弄８號,1700,52.24,32.54,9.24,44.8,1,5,無,3,2,2,24.982749,121.567587,親友、員工、共有人或其他特殊關係間之交易；
11403,華廈,台北市文山區萬芳路３之１６號四樓,1206,52.6,22.93,8.13,14.2,4,5,有,3,2,2,24.998243,121.571356,親友、員工、共有人或其他特殊關係間之交易；
11403,公寓,台北市文山區秀明路二段７巷８弄２號五樓,1270,51.51,24.65,7.24,42.3,5,5,無,5,2,3,24.99251,121.574895,陽台外推；頂樓加蓋；
11403,華廈,台北市文山區指南路二段４５巷１４弄５號四樓之８,928,95.12,9.76,2.39,16.8,4,7,無,1,0,1,24.989178,121.575021,陽台外推；其他增建；
11403,華廈,台北市文山區指南路二段４５巷１４弄５號三樓,1109,99.43,11.15,2.73,16.8,3,7,無,1,0,1,24.989178,121.575021,其他增建；
11403,大樓,台北市文山區木柵路三段１２７號六樓之２,1800,58.49,30.78,3.33,23,6,17,有,4,2,2,24.989079,121.568635,親友、員工、共有人或其他特殊關係間之交易；
11403,公寓,台北市文山區秀明路一段１９巷５弄６號二樓,1500,47.16,31.81,8.29,42.8,2,5,無,3,2,1,24.990031,121.563597,陽台外推；
11403,大樓,台北市文山區保儀路１３巷４８號二樓之５,2568,69.03,39.19,3.09,15.8,2,12,有,2,2,2,24.988491,121.570028,
11403,公寓,台北市文山區木新路二段２１８巷２６號五樓,1230,52.96,23.22,6.47,46.3,5,5,無,3,3,2,24.984288,121.568223,陽台外推；頂樓加蓋；其他增建；
11403,公寓,台北市文山區木新路二段６２號,1700,50.37,33.75,10.62,47.9,"1,2",5,無,3,2,2,24.985835,121.570513,其他增建；
11403,公寓,台北市文山區新光路一段４０號二樓,1200,54.34,22.08,8.62,49.8,2,4,無,4,2,1,24.98968,121.573623,陽台外推；其他增建；
11403,公寓,台北市文山區木新路二段６９巷２號,1880,71.33,26.36,8.32,0,1,4,無,無隔間,0,0,24.985687,121.570773,
